# Aircraft             Segment              Span Fraction        Control (x)          Control (y)          Control (z)          Chord                Twist                Dihedral             Sweep                Aero Sweep           Area                 Alpha                Flap Defl.           u                    v                    w                    Re                   M                    q                    CL                   Cm                   Parasitic CD         Zero-Lift Alpha      Fx                   Fy                   Fz                   Mx                   My                   Mz                   
Horizon              wing_right             5.537359628451e-02  -5.376168518077e-03   2.746313194863e-01  -1.327099684301e-03   2.747893732660e+00   0.000000000000e+00  -9.664515738348e-03   3.914128874031e-02   3.914110850298e-02   1.100652401519e-01  -3.024193878922e+00   1.000000000000e+01  -5.015901714772e+01   4.019395050730e-03   2.648051581124e+00   8.771862288379e+05   4.495617409346e-02   2.579882865778e+00   5.243655714714e-01  -8.733335255906e-02   2.000000000000e-02  -1.362375130927e-01  -1.352907543789e-02  -1.739873153603e-03  -1.483793738126e-01  -3.808537692247e-02  -6.886850248726e-02   4.382911368360e-03
Horizon              wing_right             6.287405320457e-02  -6.931742580963e-03   3.118292399334e-01  -1.710960662090e-03   2.747284585784e+00   0.000000000000e+00  -1.097359242494e-02   4.444304932100e-02   4.444290483020e-02   9.304246949247e-02  -3.106452637236e+00   1.000000000000e+01  -5.015315826810e+01   7.029806742515e-03   2.719309562309e+00   8.767653259092e+05   4.494456584593e-02   2.578550721616e+00   5.155346886639e-01  -8.735271671199e-02   2.000000000000e-02  -1.362677206132e-01  -1.149649180423e-02  -1.647529470895e-03  -1.232316959748e-01  -3.587209700450e-02  -5.834945041781e-02   4.227522495077e-03
Horizon              wing_right             6.891757743022e-02  -8.328913351692e-03   3.418012326304e-01  -2.055683431846e-03   2.746737578965e+00   0.000000000000e+00  -1.202838638656e-02   4.871496486555e-02   4.871487577813e-02   7.061240870171e-02  -3.192963659029e+00   1.000000000000e+01  -5.014803293617e+01   1.026260213976e-02   2.794351651533e+00   8.764016387234e+05   4.493486948720e-02   2.577438246491e+00   5.062182029779e-01  -8.737011281566e-02   2.000000000000e-02  -1.362948580336e-01  -8.768308608126e-03  -1.351101894735e-03  -9.177566746189e-02  -2.924495613013e-02  -4.436797296737e-02   3.532989761674e-03
Horizon              wing_right             7.315294130079e-02  -9.384555468315e-03   3.628056883977e-01  -2.316109841743e-03   2.746324353594e+00   0.000000000000e+00  -1.276759683217e-02   5.170876717029e-02   5.170873328080e-02   4.407861138287e-02  -3.273586550533e+00   1.000000000000e+01  -5.014425066533e+01   1.310874963624e-02   2.864406775509e+00   8.761428568679e+05   4.492836034599e-02   2.576691579389e+00   4.975057665781e-01  -8.738325894944e-02   2.000000000000e-02  -1.363153656234e-01  -5.496136504719e-03  -8.832775103328e-04  -5.627643892735e-02  -1.901068674344e-02  -2.773325191325e-02   2.349842989273e-03
Horizon              wing_right             7.533400086304e-02  -9.952768670206e-03   3.736221485739e-01  -2.456276622680e-03   2.746101955244e+00   0.000000000000e+00  -1.314826353760e-02   5.325046732729e-02   5.325046136295e-02   1.498312538969e-02  -3.332644014589e+00   1.000000000000e+01  -5.014225190178e+01   1.490498738749e-02   2.915838048201e+00   8.760187645736e+05   4.492563502223e-02   2.576378988155e+00   4.910987558143e-01  -8.739033585078e-02   2.000000000000e-02  -1.363264053856e-01  -1.873377416041e-03  -3.061346369157e-04  -1.887810385270e-02  -6.560957709813e-03  -9.433221676536e-03   8.246097002036e-04
Horizon              wing_right             7.579241175910e-02  -1.007432149954e-02   3.758955244983e-01  -2.486260250726e-03   2.745882070665e+00   0.000000000000e+00  -1.322827133224e-02   5.357449889555e-02   5.357449478625e-02   9.949470515119e-03   4.458865630961e+00   0.000000000000e+00  -5.014182493803e+01  -7.506569176401e-02  -3.903864248483e+00   8.770994161613e+05   4.498465701117e-02   2.583152978107e+00   4.889693317245e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   9.755994340402e-04  -1.136911023849e-04  -1.252856109150e-02  -4.709712708367e-03  -1.286423464559e-04  -3.655781002417e-04
Horizon              wing_right             7.724523855997e-02  -1.046443632913e-02   3.831004451940e-01  -2.582488079530e-03   2.743064912358e+00   0.000000000000e+00  -1.348183744360e-02   5.460144164658e-02   5.460142474091e-02   2.948095773017e-02   4.419516289391e+00   0.000000000000e+00  -5.014044879299e+01  -7.552122332852e-02  -3.868933483911e+00   8.760804378949e+05   4.497854174686e-02   2.582450712465e+00   4.846541935607e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.839090455123e-03  -3.415781100695e-04  -3.678726289271e-02  -1.409409891306e-02  -3.922898875208e-04  -1.084082394919e-03
Horizon              wing_right             8.010141788748e-02  -1.125301975785e-02   3.972648594050e-01  -2.776993095083e-03   2.730187957946e+00   0.000000000000e+00  -1.398033477652e-02   5.662035584493e-02   5.662030554136e-02   4.779811812112e-02   4.378012443069e+00   0.000000000000e+00  -5.013771746753e+01  -7.672478114439e-02  -3.831781161878e+00   8.717743474940e+05   4.496856320958e-02   2.581305000699e+00   4.801027875127e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   4.514599837850e-03  -5.709890291509e-04  -5.906076380152e-02  -2.346435166056e-02  -6.771489545488e-04  -1.787066519027e-03
Horizon              wing_right             8.426368598025e-02  -1.245358393991e-02   4.179062740259e-01  -3.073084794757e-03   2.695212561854e+00   0.000000000000e+00  -1.470678760222e-02   5.956248978899e-02   5.956239121889e-02   6.380572749043e-02   4.360551478965e+00   0.000000000000e+00  -5.013364687923e+01  -7.876878262718e-02  -3.815426656847e+00   8.603699070355e+05   4.495620703305e-02   2.579886646364e+00   4.781879785330e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   5.974300452542e-03  -7.994084079487e-04  -7.848414548179e-02  -3.280147345823e-02  -9.957684255896e-04  -2.486742142322e-03
Horizon              wing_right             8.959030179047e-02  -1.407890841792e-02   4.443215691934e-01  -3.473878433618e-03   2.625454088036e+00   0.000000000000e+00  -1.563645744099e-02   6.332765263601e-02   6.332749407156e-02   7.623725657063e-02   4.393463641179e+00   0.000000000000e+00  -5.012829010227e+01  -8.174923258167e-02  -3.842977871129e+00   8.378550646410e+05   4.494298813531e-02   2.578369692592e+00   4.817972009890e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   7.240410452234e-03  -1.018771869784e-03  -9.442315932046e-02  -4.195778540710e-02  -1.354527318324e-03  -3.202727337888e-03
Horizon              wing_right             9.589987380528e-02  -1.613338323305e-02   4.756109575852e-01  -3.980406240935e-03   2.512172092648e+00   0.000000000000e+00  -1.673768550149e-02   6.778762628104e-02   6.778740122957e-02   8.394977853291e-02   4.500919586049e+00   0.000000000000e+00  -5.012176315101e+01  -8.580218802400e-02  -3.935626789456e+00   8.014811533556e+05   4.493051542068e-02   2.576938777192e+00   4.935810639491e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   8.360154009385e-03  -1.215333340724e-03  -1.064433706029e-01  -5.063047094144e-02  -1.750568499747e-03  -3.956573415422e-03
Horizon              wing_right             1.029775371172e-01  -1.860481600086e-02   5.107086493941e-01  -4.589599365035e-03   2.354196372210e+00   0.000000000000e+00  -1.797297078290e-02   7.279053167075e-02   7.279024100994e-02   8.631213836060e-02   4.704252746496e+00   0.000000000000e+00  -5.011426917738e+01  -9.113868771061e-02  -4.112083174003e+00   7.509170126969e+05   4.492072227245e-02   2.575815549786e+00   5.158790401184e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   9.381267688748e-03  -1.371217721349e-03  -1.142998288962e-01  -5.838020458151e-02  -2.169583545770e-03  -4.765583297522e-03
Horizon              wing_right             1.105822703909e-01  -2.145706125979e-02   5.484191783357e-01  -5.292477123530e-03   2.159466589563e+00   0.000000000000e+00  -1.930024712652e-02   7.816600086242e-02   7.816565433286e-02   8.349451487079e-02   5.021076182199e+00   0.000000000000e+00  -5.010612115862e+01  -9.805037648722e-02  -4.387849144771e+00   6.887332851057e+05   4.491610163006e-02   2.575285669152e+00   5.506226176227e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.033060806867e-02  -1.467606157648e-03  -1.179354128004e-01  -6.468580945672e-02  -2.585221884033e-03  -5.634013073497e-03
Horizon              wing_right             1.184551035556e-01  -2.462476873058e-02   5.874581486350e-01  -6.072863931584e-03   1.943984149654e+00   0.000000000000e+00  -2.067431572837e-02   8.373097869989e-02   8.373059505677e-02   7.649950223463e-02   5.461830635812e+00   0.000000000000e+00  -5.009776595695e+01  -1.068497513729e-01  -4.772260961865e+00   6.200577943587e+05   4.491970800179e-02   2.575699231770e+00   5.989567520135e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.119389036743e-02  -1.489422441543e-03  -1.174767599337e-01  -6.902172495809e-02  -2.960817017651e-03  -6.539265428109e-03
Horizon              wing_right             1.263279367204e-01  -2.801130235169e-02   6.264960097755e-01  -6.906892209383e-03   1.728448373608e+00   0.000000000000e+00  -2.204838433021e-02   8.929595653736e-02   8.929556189090e-02   6.689190226199e-02   6.021594851607e+00   0.000000000000e+00  -5.008979577705e+01  -1.177058404210e-01  -5.261366396656e+00   5.514918992459e+05   4.493452945556e-02   2.577399238599e+00   6.603417672111e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.189536407684e-02  -1.430941168536e-03  -1.132154429596e-01  -7.093890661553e-02  -3.253472001091e-03  -7.412315603250e-03
Horizon              wing_right             1.339326699941e-01  -3.149048514860e-02   6.642033610410e-01  -7.763449705937e-03   1.533541324675e+00   0.000000000000e+00  -2.337566067383e-02   9.467142572903e-02   9.467105002946e-02   5.632772860065e-02   6.667713952832e+00   0.000000000000e+00  -5.008289486363e+01  -1.303633534071e-01  -5.827021685071e+00   4.896000365199e+05   4.496177324051e-02   2.580525538043e+00   7.311966552675e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.228535264994e-02  -1.300530024624e-03  -1.055627586303e-01  -7.012523568241e-02  -3.419599200310e-03  -8.119018200239e-03
Horizon              wing_right             1.410103333060e-01  -3.491232710337e-02   6.992962358237e-01  -8.605605304634e-03   1.375227736029e+00   0.000000000000e+00  -2.461094595524e-02   9.967433111874e-02   9.967400325459e-02   4.607943280704e-02   7.331409341682e+00   0.000000000000e+00  -5.007765842290e+01  -1.438506650662e-01  -6.409226795390e+00   4.394139091596e+05   4.499835629435e-02   2.584726524947e+00   8.039789989428e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.215859339048e-02  -1.120822863531e-03  -9.497442905824e-02  -6.642490609911e-02  -3.420410389515e-03  -8.463328056436e-03
Horizon              wing_right             1.473199053208e-01  -3.811235873982e-02   7.305798184107e-01  -9.392915201179e-03   1.261427781453e+00   0.000000000000e+00  -2.571217401575e-02   1.041343047638e-01   1.041340471953e-01   3.675469221910e-02   7.920027010505e+00   0.000000000000e+00  -5.007432644038e+01  -1.564991508793e-01  -6.926429697628e+00   4.033893428033e+05   4.503596798238e-02   2.589049196461e+00   8.685281493292e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.132653657339e-02  -9.204441124248e-04  -8.186391342238e-02  -5.981676865601e-02  -3.226416033757e-03  -8.239858736798e-03
Horizon              wing_right             1.526465211310e-01  -4.092369250014e-02   7.569891031037e-01  -1.008438923069e-02   1.191005576620e+00   0.000000000000e+00  -2.664184385452e-02   1.078994676108e-01   1.078992917117e-01   2.831017915781e-02   8.357425313369e+00   0.000000000000e+00  -5.007265041853e+01  -1.665983979949e-01  -7.310991722454e+00   3.811136597581e+05   4.506487729350e-02   2.592374167812e+00   9.164942406067e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   9.719526658210e-03  -7.196169485796e-04  -6.655219866615e-02  -5.038654607528e-02  -2.821577203381e-03  -7.328126384870e-03
Horizon              wing_right             1.568087892238e-01  -4.319053480947e-02   7.776251143272e-01  -1.064180167251e-02   1.155322766897e+00   0.000000000000e+00  -2.736829668021e-02   1.108416015549e-01   1.108415047958e-01   2.031881537474e-02   8.625438132133e+00   0.000000000000e+00  -5.007206137620e+01  -1.733660790789e-01  -7.546336779877e+00   3.698251069006e+05   4.508068772080e-02   2.594193488560e+00   9.458851350025e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   7.431600146653e-03  -5.215917218428e-04  -4.929876882078e-02  -3.834151141610e-02  -2.208325805688e-03  -5.756471088257e-03
Horizon              wing_right             1.596649685513e-01  -4.478163022008e-02   7.917854619725e-01  -1.103297517389e-02   1.141844284776e+00   0.000000000000e+00  -2.786679401314e-02   1.128605157532e-01   1.128604815139e-01   1.233208420500e-02   8.764541711913e+00   0.000000000000e+00  -5.007198547018e+01  -1.772647331528e-01  -7.668114820478e+00   3.655596556067e+05   4.508674158059e-02   2.594890280864e+00   9.611395494825e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   4.656734334781e-03  -3.190308078738e-04  -3.040061168830e-02  -2.407428222885e-02  -1.412766585397e-03  -3.672847826881e-03
Horizon              wing_right             1.611177953522e-01  -4.560207197498e-02   7.989882021409e-01  -1.123465832100e-02   1.138680091219e+00   0.000000000000e+00  -2.812036012450e-02   1.138874585042e-01   1.138874534060e-01   4.146854914979e-03   8.830999351260e+00   0.000000000000e+00  -5.007203705861e+01  -1.792532724883e-01  -7.726250347120e+00   3.645682349594e+05   4.508941192679e-02   2.595197664382e+00   9.684274451468e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.589644632101e-03  -1.076860803630e-04  -1.029961990242e-02  -8.230484604887e-03  -4.875431223985e-04  -1.265196598258e-03
Horizon              wing_right             1.613900578850e-01  -4.575665835003e-02   8.003380037805e-01  -1.127265733309e-02   1.138336788052e+00   0.000000000000e+00  -2.816787890078e-02   1.140799095481e-01   1.140799069749e-01   2.033135222435e-03   2.661378820109e+00   8.000000000000e+00  -5.007205239407e+01  -2.678899323400e-02  -2.312343057264e+00   3.605185728742e+05   4.460200117856e-02   2.539393415392e+00   9.806097360373e-01  -7.026992873173e-02   1.600000000000e-02  -1.096190636806e-01   1.499398449020e-04  -1.157954674214e-04  -5.059966229105e-03  -4.003977182941e-03  -6.433573098428e-04  -1.031483148370e-04
Horizon              wing_right             1.621048431475e-01  -4.616375513887e-02   8.038817009824e-01  -1.137272339503e-02   1.138076924249e+00   0.000000000000e+00  -2.829263246354e-02   1.145851614773e-01   1.145851527806e-01   6.081024044053e-03   2.693136239684e+00   8.000000000000e+00  -5.007209654077e+01  -2.709434850349e-02  -2.339842366495e+00   3.604242480929e+05   4.460051324450e-02   2.539223988602e+00   9.841322889794e-01  -7.027400584521e-02   1.600000000000e-02  -1.096254238602e-01   4.592373505466e-04  -3.481258126055e-04  -1.518720055903e-02  -1.207147601602e-02  -1.932666464753e-03  -3.183959187560e-04
Horizon              wing_right             1.635283153768e-01  -4.697988177048e-02   8.109388244895e-01  -1.157331863997e-02   1.137558616324e+00   0.000000000000e+00  -2.854107523565e-02   1.155913547044e-01   1.155913286018e-01   1.007396008860e-02   2.731753216138e+00   8.000000000000e+00  -5.007222436348e+01  -2.714963088832e-02  -2.373183063439e+00   3.602291025504e+05   4.459667547086e-02   2.538787018402e+00   9.884472350109e-01  -7.028218010122e-02   1.600000000000e-02  -1.096381754639e-01   7.824854987318e-04  -5.822351709196e-04  -2.526475319557e-02  -2.025907544569e-02  -3.226293052773e-03  -5.492318565579e-04
Horizon              wing_right             1.656483300096e-01  -4.820870685922e-02   8.214490912355e-01  -1.187532049217e-02   1.136784719426e+00   0.000000000000e+00  -2.891108759098e-02   1.170899047435e-01   1.170898527203e-01   1.397594564044e-02   2.771753394330e+00   8.000000000000e+00  -5.007248922563e+01  -2.691898760457e-02  -2.407595925929e+00   3.599327547900e+05   4.459032277581e-02   2.538063781037e+00   9.929543990301e-01  -7.029448970180e-02   1.600000000000e-02  -1.096573780861e-01   1.116740437709e-03  -8.188046139857e-04  -3.519939442713e-02  -2.859309575796e-02  -4.524136995448e-03  -7.964948268764e-04
Horizon              wing_right             1.684467998286e-01  -4.985524729962e-02   8.353227212747e-01  -1.227992498886e-02   1.135759559157e+00   0.000000000000e+00  -2.939951271458e-02   1.190680264940e-01   1.190679402981e-01   1.775192931324e-02   2.809860507742e+00   8.000000000000e+00  -5.007294006116e+01  -2.646056677880e-02  -2.440224310355e+00   3.595358396476e+05   4.458135465632e-02   2.537042959975e+00   9.972950122295e-01  -7.031098708943e-02   1.600000000000e-02  -1.096831135354e-01   1.456066523343e-03  -1.058180820895e-03  -4.488545450928e-02  -3.707961507803e-02  -5.825170295497e-03  -1.058557736383e-03
Horizon              wing_right             1.718998492761e-01  -5.192530634037e-02   8.524412053269e-01  -1.278850803984e-02   1.134488978414e+00   0.000000000000e+00  -3.000218353550e-02   1.215088433188e-01   1.215087151049e-01   2.136816506546e-02   2.844371443355e+00   8.000000000000e+00  -5.007358942512e+01  -2.589815165154e-02  -2.469578463390e+00   3.590396691224e+05   4.456969138443e-02   2.535715662885e+00   1.001282906384e+00  -7.033173337833e-02   1.600000000000e-02  -1.097154771481e-01   1.793391942818e-03  -1.300329636262e-03  -5.421500325142e-02  -4.570770072951e-02  -7.127593656626e-03  -1.332508019453e-03
Horizon              wing_right             1.759780181516e-01  -5.442475905429e-02   8.726583181391e-01  -1.340244920100e-02   1.132980394355e+00   0.000000000000e+00  -3.071395827879e-02   1.243915310291e-01   1.243913535424e-01   2.479255223524e-02   2.874532775861e+00   8.000000000000e+00  -5.007438803473e+01  -2.537755344351e-02  -2.494992845925e+00   3.584459279378e+05   4.455523404097e-02   2.534070878487e+00   1.004836073398e+00  -7.035679123540e-02   1.600000000000e-02  -1.097545666830e-01   2.121547345157e-03  -1.544776771153e-03  -6.308360941447e-02  -5.444978858633e-02  -8.428746044083e-03  -1.614708654541e-03
Horizon              wing_right             1.806465129562e-01  -5.735871337281e-02   8.958013691427e-01  -1.412292507105e-02   1.131242860442e+00   0.000000000000e+00  -3.152876433332e-02   1.276914955499e-01   1.276912623478e-01   2.799495191826e-02   2.900167984361e+00   8.000000000000e+00  -5.007522191601e+01  -2.501899624857e-02  -2.516302622709e+00   3.577565903945e+05   4.453785166496e-02   2.532094025194e+00   1.007935702933e+00  -7.038621650310e-02   1.600000000000e-02  -1.098004692526e-01   2.433865886563e-03  -1.790555077694e-03  -7.139377344835e-02  -6.326116992761e-02  -9.724893133411e-03  -1.901081509533e-03
Horizon              wing_right             1.858655037383e-01  -6.073057999786e-02   9.216726798502e-01  -1.495068071421e-02   1.129287128114e+00   0.000000000000e+00  -3.243965006111e-02   1.313805827475e-01   1.313802884539e-01   3.094747554214e-02   2.921439094986e+00   8.000000000000e+00  -5.007593931990e+01  -2.488083270154e-02  -2.533638490806e+00   3.569740875543e+05   4.451739952297e-02   2.529769042998e+00   1.010599952302e+00  -7.042004888494e-02   1.600000000000e-02  -1.098532467933e-01   2.724499787643e-03  -2.036170189387e-03  -7.905697123268e-02  -7.207947607025e-02  -1.101096084488e-02  -2.187249367001e-03
Horizon              wing_right             1.915904639087e-01  -6.454108849295e-02   9.500512754726e-01  -1.588578850722e-02   1.127125702166e+00   0.000000000000e+00  -3.343884410631e-02   1.354273186305e-01   1.354269592097e-01   3.362474210452e-02   2.938686386944e+00   8.000000000000e+00  -5.007639481835e+01  -2.495111280550e-02  -2.547289895069e+00   3.561016312418e+05   4.449375743151e-02   2.527082760772e+00   1.012866271309e+00  -7.045830205379e-02   1.600000000000e-02  -1.099129206342e-01   2.988544563090e-03  -2.279591542840e-03  -8.599482682309e-02  -8.082462338554e-02  -1.228025678718e-02  -2.468605111570e-03
Horizon              wing_right             1.977725501259e-01  -6.878728956052e-02   9.806947763610e-01  -1.692740447050e-02   1.124772883702e+00   0.000000000000e+00  -3.451782169762e-02   1.397971778754e-01   1.397967509094e-01   3.600410122290e-02   2.952321047598e+00   8.000000000000e+00  -5.007648632904e+01  -2.516747691761e-02  -2.557613432888e+00   3.551435156594e+05   4.446686631733e-02   2.524029049898e+00   1.014779531749e+00  -7.050095356965e-02   1.600000000000e-02  -1.099794557698e-01   3.222041602076e-03  -2.518270918963e-03  -9.213971605195e-02  -8.939944385186e-02  -1.352420839576e-02  -2.740352106572e-03
Horizon              wing_right             2.043590190099e-01  -7.346158484832e-02   1.013341473105e+00  -1.807353244612e-02   1.122244794663e+00   0.000000000000e+00  -3.566737737869e-02   1.444528783837e-01   1.444523833322e-01   3.806581987163e-02   2.962757160311e+00   8.000000000000e+00  -5.007616909311e+01  -2.544928381943e-02  -2.564973995024e+00   3.541052665099e+05   4.443674703962e-02   2.520610945959e+00   1.016384472283e+00  -7.054793500908e-02   1.600000000000e-02  -1.100527454613e-01   3.421915448287e-03  -2.749186821786e-03  -9.743498206263e-02  -9.769108041077e-02  -1.473214120937e-02  -2.997546602705e-03
Horizon              wing_right             2.112936771306e-01  -7.855082555658e-02   1.047712567472e+00  -1.932080641690e-02   1.119559378296e+00   0.000000000000e+00  -3.687770354574e-02   1.493546993603e-01   1.493541377804e-01   3.979323143454e-02   2.970372407648e+00   8.000000000000e+00  -5.007544801026e+01  -2.572431970814e-02  -2.569709801999e+00   3.529936291485e+05   4.440350043444e-02   2.516840624628e+00   1.017721298358e+00  -7.059912271012e-02   1.600000000000e-02  -1.101325967997e-01   3.585885443839e-03  -2.968911522441e-03  -1.018348914367e-01  -1.055731493516e-01  -1.589112363050e-02  -3.235160906225e-03
Horizon              wing_right             2.185173604299e-01  -8.403551964343e-02   1.083514559879e+00  -2.066430082234e-02   1.116736370582e+00   0.000000000000e+00  -3.813847412269e-02   1.544608201969e-01   1.544601959000e-01   4.117284645873e-02   2.975488220330e+00   8.000000000000e+00  -5.007435960065e+01  -2.594230976934e-02  -2.572114040787e+00   3.518164638969e+05   4.436729705220e-02   2.512738200418e+00   1.018823424464e+00  -7.065432952648e-02   1.600000000000e-02  -1.102187178422e-01   3.712375391752e-03  -3.173697651021e-03  -1.053044349175e-01  -1.129086306299e-01  -1.698590867799e-02  -3.448174984930e-03
Horizon              wing_right             2.259684389890e-01  -8.988918459725e-02   1.120441762734e+00  -2.209737793155e-02   1.113797238537e+00   0.000000000000e+00  -3.943893265950e-02   1.597276772710e-01   1.597269963945e-01   4.219442523545e-02   2.978362181889e+00   8.000000000000e+00  -5.007295390661e+01  -2.607682839057e-02  -2.572427382465e+00   3.505826172708e+05   4.432836519637e-02   2.508330330324e+00   1.019716573927e+00  -7.071329796213e-02   1.600000000000e-02  -1.103107069024e-01   3.800433298032e-03  -3.359581344822e-03  -1.078190504720e-01  -1.195534126421e-01  -1.799900262932e-02  -3.631696405672e-03
Horizon              wing_right             2.335833428328e-01  -9.607787864525e-02   1.158178917862e+00  -2.361158020619e-02   1.110765082376e+00   0.000000000000e+00  -4.076798410246e-02   1.651103356150e-01   1.651096065912e-01   4.285101303618e-02   2.979187883582e+00   8.000000000000e+00  -5.007128130101e+01  -2.612069853554e-02  -2.570837361966e+00   3.493018038841e+05   4.428698166984e-02   2.503649124488e+00   1.020418712540e+00  -7.077569502367e-02   1.600000000000e-02  -1.104080445201e-01   3.849666260466e-03  -3.522498584778e-03  -1.093643156308e-01  -1.253603824944e-01  -1.891088426504e-02  -3.781104069858e-03
Horizon              wing_right             2.412971042865e-01  -1.025599380174e-01   1.196403895254e+00  -2.519657416572e-02   1.107664499746e+00   0.000000000000e+00  -4.211428945328e-02   1.705628722858e-01   1.705621056952e-01   4.313893947849e-02   2.978099336811e+00   8.000000000000e+00  -5.006938487429e+01  -2.607924464863e-02  -2.567482031011e+00   3.479845043521e+05   4.424346594212e-02   2.498731445111e+00   1.020940501687e+00  -7.084110908291e-02   1.600000000000e-02  -1.105100885674e-01   3.860191529716e-03  -3.658410708509e-03  -1.099356289397e-01  -1.301839205219e-01  -1.970038861825e-02  -3.892208810457e-03
Horizon              wing_right             2.490439122573e-01  -1.092859416338e-01   1.234790449648e+00  -2.684015060005e-02   1.104521411542e+00   0.000000000000e+00  -4.346636250939e-02   1.760387681630e-01   1.760379764658e-01   4.305778406914e-02   2.975178286823e+00   8.000000000000e+00  -5.006729716486e+01  -2.596382866749e-02  -2.562456298182e+00   3.466418709836e+05   4.419817669790e-02   2.493618475953e+00   1.021286091665e+00  -7.090904898750e-02   1.600000000000e-02  -1.106160728605e-01   3.832602294362e-03  -3.763434539733e-03  -1.095378819875e-01  -1.338846334412e-01  -2.034525752071e-02  -3.961422393372e-03
Horizon              wing_right             2.567576737111e-01  -1.161989175093e-01   1.273011010969e+00  -2.852828411764e-02   1.101362850142e+00   0.000000000000e+00  -4.481266786020e-02   1.814913048338e-01   1.814905019812e-01   4.261031045826e-02   2.970463491822e+00   8.000000000000e+00  -5.006503972276e+01  -2.578654630080e-02  -2.555820012439e+00   3.452856311539e+05   4.415150941735e-02   2.488355410097e+00   1.021454154275e+00  -7.097894559386e-02   1.600000000000e-02  -1.107251095521e-01   3.767945153676e-03  -3.833972302447e-03  -1.081851136405e-01  -1.363341456124e-01  -2.082284688617e-02  -3.985925330832e-03
Horizon              wing_right             2.643725775549e-01  -1.232347974688e-01   1.310739484347e+00  -3.024525303240e-02   1.098216712234e+00   0.000000000000e+00  -4.614171930316e-02   1.868739631778e-01   1.868731641137e-01   4.180237232655e-02   2.963961443203e+00   8.000000000000e+00  -5.006262440894e+01  -2.555611757952e-02  -2.547607247541e+00   3.439279815694e+05   4.410389398525e-02   2.482991143747e+00   1.021439098209e+00  -7.105015582556e-02   1.600000000000e-02  -1.108361954613e-01   3.667705253276e-03  -3.866836521736e-03  -1.059001342849e-01  -1.374197619522e-01  -2.111096828149e-02  -3.963823073205e-03
Horizon              wing_right             2.718236561139e-01  -1.303231186676e-01   1.347654035434e+00  -3.197381854951e-02   1.095111479576e+00   0.000000000000e+00  -4.744217783997e-02   1.921408202519e-01   1.921400403231e-01   4.064279411047e-02   2.955658241950e+00   8.000000000000e+00  -5.006005588680e+01  -2.527471027125e-02  -2.537836494421e+00   3.425814712085e+05   4.405579184709e-02   2.477577923287e+00   1.021232436219e+00  -7.112196928237e-02   1.600000000000e-02  -1.109482223843e-01   3.533794512711e-03  -3.859365409193e-03  -1.027141074147e-01  -1.370488179794e-01  -2.118883059517e-02  -3.894279647879e-03
Horizon              wing_right             2.790473394133e-01  -1.373879621443e-01   1.383439836915e+00  -3.369546017613e-02   1.092075912197e+00   0.000000000000e+00  -4.870294841692e-02   1.972469410885e-01   1.972461953892e-01   3.914322994390e-02   2.945532483332e+00   8.000000000000e+00  -5.005733523899e+01  -2.493548802191e-02  -2.526521617018e+00   3.412588748972e+05   4.400769272043e-02   2.472170948351e+00   1.020824287308e+00  -7.119361734342e-02   1.600000000000e-02  -1.110599912947e-01   3.368538153239e-03  -3.809524725953e-03  -9.866607684266e-02  -1.351525410727e-01  -2.103803726080e-02  -3.777617733727e-03
Horizon              wing_right             2.859819975339e-01  -1.443491104571e-01   1.417791752582e+00  -3.539066232945e-02   1.089138719420e+00   0.000000000000e+00  -4.991327458398e-02   2.021487620651e-01   2.021480647486e-01   3.731800425978e-02   2.933569073374e+00   8.000000000000e+00  -5.005446495077e+01  -2.452097433480e-02  -2.513683501260e+00   3.399730626148e+05   4.396011124897e-02   2.466827976104e+00   1.020205004158e+00  -7.126428462272e-02   1.600000000000e-02  -1.111702302138e-01   3.174654761484e-03  -3.715992737053e-03  -9.380242883227e-02  -1.316892610985e-01  -2.064358626186e-02  -3.615374583704e-03
